,gait,task,direction,id,length
98,trot,straight,forward,Quadruped_98,801
99,trot,straight,forward,Quadruped_99,898
100,trot,straight,backward,Quadruped_100,809
101,trot,straight,backward,Quadruped_101,801
102,trot,straight,backward,Quadruped_102,912
103,trot,straight,backward,Quadruped_103,801
104,trot,straight,backward,Quadruped_104,801
105,trot,straight,backward,Quadruped_105,898
106,trot,straight,backward,Quadruped_106,801
107,trot,straight,backward,Quadruped_107,801
108,trot,straight,backward,Quadruped_108,801
109,trot,straight,backward,Quadruped_109,801
110,trot,straight,backward,Quadruped_110,899
111,trot,straight,backward,Quadruped_111,801
112,trot,straight,backward,Quadruped_112,900
113,trot,straight,backward,Quadruped_113,898
114,trot,straight,backward,Quadruped_114,801
115,trot,straight,backward,Quadruped_115,898
116,trot,straight,backward,Quadruped_116,898
117,trot,straight,backward,Quadruped_117,801
118,trot,straight,backward,Quadruped_118,801
119,trot,straight,backward,Quadruped_119,909
120,trot,straight,backward,Quadruped_120,801
121,trot,straight,backward,Quadruped_121,898
122,trot,straight,backward,Quadruped_122,898
123,trot,straight,backward,Quadruped_123,801
124,trot,straight,backward,Quadruped_124,801
125,trot,straight,backward,Quadruped_125,801
126,trot,straight,backward,Quadruped_126,898
127,trot,straight,backward,Quadruped_127,898
128,trot,straight,backward,Quadruped_128,801
129,trot,straight,backward,Quadruped_129,801
130,trot,straight,backward,Quadruped_130,912
131,trot,straight,backward,Quadruped_131,898
132,trot,straight,backward,Quadruped_132,803
133,trot,straight,backward,Quadruped_133,801
134,trot,straight,backward,Quadruped_134,801
135,trot,straight,backward,Quadruped_135,801
136,trot,straight,backward,Quadruped_136,899
137,trot,straight,backward,Quadruped_137,898
138,trot,straight,backward,Quadruped_138,898
139,trot,straight,backward,Quadruped_139,801
140,trot,straight,backward,Quadruped_140,801
141,trot,straight,backward,Quadruped_141,801
142,trot,straight,backward,Quadruped_142,801
143,trot,straight,backward,Quadruped_143,801
144,trot,straight,backward,Quadruped_144,898
145,trot,straight,backward,Quadruped_145,801
146,trot,straight,backward,Quadruped_146,803
147,trot,straight,backward,Quadruped_147,801
148,trot,straight,backward,Quadruped_148,898
149,trot,straight,backward,Quadruped_149,801
150,trot,straight,backward,Quadruped_150,898
151,trot,straight,backward,Quadruped_151,801
152,trot,straight,backward,Quadruped_152,801
153,trot,straight,backward,Quadruped_153,898
154,trot,straight,backward,Quadruped_154,801
155,trot,straight,backward,Quadruped_155,899
156,trot,straight,backward,Quadruped_156,801
157,trot,straight,backward,Quadruped_157,801
158,trot,straight,backward,Quadruped_158,912
159,trot,straight,backward,Quadruped_159,898
160,trot,straight,backward,Quadruped_160,899
161,trot,straight,backward,Quadruped_161,900
162,trot,straight,backward,Quadruped_162,898
163,trot,straight,backward,Quadruped_163,801
164,trot,straight,backward,Quadruped_164,801
165,trot,straight,backward,Quadruped_165,898
166,trot,straight,backward,Quadruped_166,898
167,trot,straight,backward,Quadruped_167,801
168,trot,straight,backward,Quadruped_168,802
169,trot,straight,backward,Quadruped_169,801
170,trot,straight,backward,Quadruped_170,801
171,trot,straight,backward,Quadruped_171,801
172,trot,straight,backward,Quadruped_172,801
173,trot,straight,backward,Quadruped_173,898
174,trot,straight,backward,Quadruped_174,898
175,trot,straight,backward,Quadruped_175,801
176,trot,straight,backward,Quadruped_176,801
177,trot,straight,backward,Quadruped_177,898
178,trot,straight,backward,Quadruped_178,801
179,trot,straight,backward,Quadruped_179,801
180,trot,straight,backward,Quadruped_180,898
181,trot,straight,backward,Quadruped_181,898
182,trot,straight,backward,Quadruped_182,801
183,trot,straight,backward,Quadruped_183,801
184,trot,straight,backward,Quadruped_184,801
185,trot,straight,backward,Quadruped_185,801
186,trot,straight,backward,Quadruped_186,898
187,trot,straight,backward,Quadruped_187,899
188,trot,straight,backward,Quadruped_188,803
189,trot,straight,backward,Quadruped_189,898
190,trot,straight,backward,Quadruped_190,898
191,trot,straight,backward,Quadruped_191,801
192,trot,straight,backward,Quadruped_192,801
193,trot,straight,backward,Quadruped_193,898
194,trot,straight,backward,Quadruped_194,898
195,trot,straight,backward,Quadruped_195,801
196,trot,straight,backward,Quadruped_196,801
197,trot,straight,backward,Quadruped_197,918
198,trot,straight,backward,Quadruped_198,801
199,trot,straight,backward,Quadruped_199,898
200,trot,turn,left,Quadruped_200,809
201,trot,turn,left,Quadruped_201,801
202,trot,turn,left,Quadruped_202,708
203,trot,turn,left,Quadruped_203,802
204,trot,turn,left,Quadruped_204,801
205,trot,turn,left,Quadruped_205,911
206,trot,turn,left,Quadruped_206,801
207,trot,turn,left,Quadruped_207,899
208,trot,turn,left,Quadruped_208,899
209,trot,turn,left,Quadruped_209,898
210,trot,turn,left,Quadruped_210,898
211,trot,turn,left,Quadruped_211,898
212,trot,turn,left,Quadruped_212,898
213,trot,turn,left,Quadruped_213,801
214,trot,turn,left,Quadruped_214,898
215,trot,turn,left,Quadruped_215,801
216,trot,turn,left,Quadruped_216,919
217,trot,turn,left,Quadruped_217,801
218,trot,turn,left,Quadruped_218,898
219,trot,turn,left,Quadruped_219,899
220,trot,turn,left,Quadruped_220,801
221,trot,turn,left,Quadruped_221,801
222,trot,turn,left,Quadruped_222,801
223,trot,turn,left,Quadruped_223,801
224,trot,turn,left,Quadruped_224,803
225,trot,turn,left,Quadruped_225,801
226,trot,turn,left,Quadruped_226,802
227,trot,turn,left,Quadruped_227,898
228,trot,turn,left,Quadruped_228,801
229,trot,turn,left,Quadruped_229,898
230,trot,turn,left,Quadruped_230,802
231,trot,turn,left,Quadruped_231,898
232,trot,turn,left,Quadruped_232,898
233,trot,turn,left,Quadruped_233,898
234,trot,turn,left,Quadruped_234,802
235,trot,turn,left,Quadruped_235,898
236,trot,turn,left,Quadruped_236,802
237,trot,turn,left,Quadruped_237,802
238,trot,turn,left,Quadruped_238,802
239,trot,turn,left,Quadruped_239,898
240,trot,turn,left,Quadruped_240,898
241,trot,turn,left,Quadruped_241,801
242,trot,turn,left,Quadruped_242,898
243,trot,turn,left,Quadruped_243,803
244,trot,turn,left,Quadruped_244,910
245,trot,turn,left,Quadruped_245,708
246,trot,turn,left,Quadruped_246,801
247,trot,turn,left,Quadruped_247,801
248,trot,turn,left,Quadruped_248,898
249,trot,turn,left,Quadruped_249,801
250,trot,turn,left,Quadruped_250,801
251,trot,turn,left,Quadruped_251,801
252,trot,turn,left,Quadruped_252,708
253,trot,turn,left,Quadruped_253,911
254,trot,turn,left,Quadruped_254,801
255,trot,turn,left,Quadruped_255,801
256,trot,turn,left,Quadruped_256,708
257,trot,turn,left,Quadruped_257,801
258,trot,turn,left,Quadruped_258,801
259,trot,turn,left,Quadruped_259,900
260,trot,turn,left,Quadruped_260,898
261,trot,turn,left,Quadruped_261,801
262,trot,turn,left,Quadruped_262,914
263,trot,turn,left,Quadruped_263,708
264,trot,turn,left,Quadruped_264,801
265,trot,turn,left,Quadruped_265,898
266,trot,turn,left,Quadruped_266,914
267,trot,turn,left,Quadruped_267,801
268,trot,turn,left,Quadruped_268,898
269,trot,turn,left,Quadruped_269,898
270,trot,turn,left,Quadruped_270,919
271,trot,turn,left,Quadruped_271,708
272,trot,turn,left,Quadruped_272,801
273,trot,turn,left,Quadruped_273,909
274,trot,turn,left,Quadruped_274,803
275,trot,turn,left,Quadruped_275,801
276,trot,turn,left,Quadruped_276,801
277,trot,turn,left,Quadruped_277,898
278,trot,turn,left,Quadruped_278,898
279,trot,turn,left,Quadruped_279,801
280,trot,turn,left,Quadruped_280,708
281,trot,turn,left,Quadruped_281,801
282,trot,turn,left,Quadruped_282,801
283,trot,turn,left,Quadruped_283,801
284,trot,turn,left,Quadruped_284,801
285,trot,turn,left,Quadruped_285,801
286,trot,turn,left,Quadruped_286,801
287,trot,turn,left,Quadruped_287,708
288,trot,turn,left,Quadruped_288,801
289,trot,turn,left,Quadruped_289,801
290,trot,turn,left,Quadruped_290,898
291,trot,turn,left,Quadruped_291,898
292,trot,turn,left,Quadruped_292,898
293,trot,turn,left,Quadruped_293,801
294,trot,turn,left,Quadruped_294,801
295,trot,turn,left,Quadruped_295,898
296,trot,turn,left,Quadruped_296,898
297,trot,turn,left,Quadruped_297,909
298,trot,turn,left,Quadruped_298,898
299,trot,turn,left,Quadruped_299,801
300,trot,turn,right,Quadruped_300,809
301,trot,turn,right,Quadruped_301,898
302,trot,turn,right,Quadruped_302,801
303,trot,turn,right,Quadruped_303,801
304,trot,turn,right,Quadruped_304,919
305,trot,turn,right,Quadruped_305,898
306,trot,turn,right,Quadruped_306,801
307,trot,turn,right,Quadruped_307,801
308,trot,turn,right,Quadruped_308,898
309,trot,turn,right,Quadruped_309,801
310,trot,turn,right,Quadruped_310,801
311,trot,turn,right,Quadruped_311,801
312,trot,turn,right,Quadruped_312,801
313,trot,turn,right,Quadruped_313,898
314,trot,turn,right,Quadruped_314,911
315,trot,turn,right,Quadruped_315,801
316,trot,turn,right,Quadruped_316,801
317,trot,turn,right,Quadruped_317,801
318,trot,turn,right,Quadruped_318,801
319,trot,turn,right,Quadruped_319,801
320,trot,turn,right,Quadruped_320,801
321,trot,turn,right,Quadruped_321,801
322,trot,turn,right,Quadruped_322,898
323,trot,turn,right,Quadruped_323,708
324,trot,turn,right,Quadruped_324,898
325,trot,turn,right,Quadruped_325,801
326,trot,turn,right,Quadruped_326,900
327,trot,turn,right,Quadruped_327,801
328,trot,turn,right,Quadruped_328,898
329,trot,turn,right,Quadruped_329,898
330,trot,turn,right,Quadruped_330,898
331,trot,turn,right,Quadruped_331,801
332,trot,turn,right,Quadruped_332,801
333,trot,turn,right,Quadruped_333,898
334,trot,turn,right,Quadruped_334,898
335,trot,turn,right,Quadruped_335,898
336,trot,turn,right,Quadruped_336,801
337,trot,turn,right,Quadruped_337,802
338,trot,turn,right,Quadruped_338,909
339,trot,turn,right,Quadruped_339,708
340,trot,turn,right,Quadruped_340,801
341,trot,turn,right,Quadruped_341,898
342,trot,turn,right,Quadruped_342,909
343,trot,turn,right,Quadruped_343,898
344,trot,turn,right,Quadruped_344,898
345,trot,turn,right,Quadruped_345,898
346,trot,turn,right,Quadruped_346,898
347,trot,turn,right,Quadruped_347,801
348,trot,turn,right,Quadruped_348,802
349,trot,turn,right,Quadruped_349,801
350,trot,turn,right,Quadruped_350,802
351,trot,turn,right,Quadruped_351,898
352,trot,turn,right,Quadruped_352,898
353,trot,turn,right,Quadruped_353,801
354,trot,turn,right,Quadruped_354,898
355,trot,turn,right,Quadruped_355,898
356,trot,turn,right,Quadruped_356,801
357,trot,turn,right,Quadruped_357,898
358,trot,turn,right,Quadruped_358,911
359,trot,turn,right,Quadruped_359,801
360,trot,turn,right,Quadruped_360,913
361,trot,turn,right,Quadruped_361,898
362,trot,turn,right,Quadruped_362,801
363,trot,turn,right,Quadruped_363,898
364,trot,turn,right,Quadruped_364,898
365,trot,turn,right,Quadruped_365,801
366,trot,turn,right,Quadruped_366,801
367,trot,turn,right,Quadruped_367,801
368,trot,turn,right,Quadruped_368,900
369,trot,turn,right,Quadruped_369,898
370,trot,turn,right,Quadruped_370,898
371,trot,turn,right,Quadruped_371,801
372,trot,turn,right,Quadruped_372,898
373,trot,turn,right,Quadruped_373,909
374,trot,turn,right,Quadruped_374,801
375,trot,turn,right,Quadruped_375,898
376,trot,turn,right,Quadruped_376,900
377,trot,turn,right,Quadruped_377,803
378,trot,turn,right,Quadruped_378,801
379,trot,turn,right,Quadruped_379,801
380,trot,turn,right,Quadruped_380,801
381,trot,turn,right,Quadruped_381,898
382,trot,turn,right,Quadruped_382,912
383,trot,turn,right,Quadruped_383,898
384,trot,turn,right,Quadruped_384,899
385,trot,turn,right,Quadruped_385,708
386,trot,turn,right,Quadruped_386,801
387,trot,turn,right,Quadruped_387,801
388,trot,turn,right,Quadruped_388,899
389,trot,turn,right,Quadruped_389,708
390,trot,turn,right,Quadruped_390,898
391,trot,turn,right,Quadruped_391,898
392,trot,turn,right,Quadruped_392,701
393,trot,turn,right,Quadruped_393,898
394,trot,turn,right,Quadruped_394,801
395,trot,turn,right,Quadruped_395,898
396,trot,turn,right,Quadruped_396,801
397,trot,turn,right,Quadruped_397,898
398,trot,turn,right,Quadruped_398,913
399,trot,turn,right,Quadruped_399,803
400,ds_crawl,straight,forward,Quadruped_400,1126
401,ds_crawl,straight,forward,Quadruped_401,898
402,ds_crawl,straight,forward,Quadruped_402,899
403,ds_crawl,straight,forward,Quadruped_403,1115
404,ds_crawl,straight,forward,Quadruped_404,927
405,ds_crawl,straight,forward,Quadruped_405,916
406,ds_crawl,straight,forward,Quadruped_406,1115
407,ds_crawl,straight,forward,Quadruped_407,925
408,ds_crawl,straight,forward,Quadruped_408,902
409,ds_crawl,straight,forward,Quadruped_409,898
410,ds_crawl,straight,forward,Quadruped_410,926
411,ds_crawl,straight,forward,Quadruped_411,900
412,ds_crawl,straight,forward,Quadruped_412,927
413,ds_crawl,straight,forward,Quadruped_413,901
414,ds_crawl,straight,forward,Quadruped_414,1109
415,ds_crawl,straight,forward,Quadruped_415,1397
416,ds_crawl,straight,forward,Quadruped_416,922
417,ds_crawl,straight,forward,Quadruped_417,927
418,ds_crawl,straight,forward,Quadruped_418,1021
419,ds_crawl,straight,forward,Quadruped_419,1292
420,ds_crawl,straight,forward,Quadruped_420,926
421,ds_crawl,straight,forward,Quadruped_421,898
422,ds_crawl,straight,forward,Quadruped_422,1020
423,ds_crawl,straight,forward,Quadruped_423,898
424,ds_crawl,straight,forward,Quadruped_424,1115
425,ds_crawl,straight,forward,Quadruped_425,1292
426,ds_crawl,straight,forward,Quadruped_426,1201
427,ds_crawl,straight,forward,Quadruped_427,916
428,ds_crawl,straight,forward,Quadruped_428,916
429,ds_crawl,straight,forward,Quadruped_429,919
430,ds_crawl,straight,forward,Quadruped_430,1617
431,ds_crawl,straight,forward,Quadruped_431,1397
432,ds_crawl,straight,forward,Quadruped_432,920
433,ds_crawl,straight,forward,Quadruped_433,898
434,ds_crawl,straight,forward,Quadruped_434,898
435,ds_crawl,straight,forward,Quadruped_435,1501
436,ds_crawl,straight,forward,Quadruped_436,1501
437,ds_crawl,straight,forward,Quadruped_437,1022
438,ds_crawl,straight,forward,Quadruped_438,1022
439,ds_crawl,straight,forward,Quadruped_439,1201
440,ds_crawl,straight,forward,Quadruped_440,1501
441,ds_crawl,straight,forward,Quadruped_441,904
442,ds_crawl,straight,forward,Quadruped_442,898
443,ds_crawl,straight,forward,Quadruped_443,1292
444,ds_crawl,straight,forward,Quadruped_444,916
445,ds_crawl,straight,forward,Quadruped_445,898
446,ds_crawl,straight,forward,Quadruped_446,1292
447,ds_crawl,straight,forward,Quadruped_447,1292
448,ds_crawl,straight,forward,Quadruped_448,917
449,ds_crawl,straight,forward,Quadruped_449,929
450,ds_crawl,straight,forward,Quadruped_450,1397
451,ds_crawl,straight,forward,Quadruped_451,1292
452,ds_crawl,straight,forward,Quadruped_452,898
453,ds_crawl,straight,forward,Quadruped_453,1022
454,ds_crawl,straight,forward,Quadruped_454,1501
455,ds_crawl,straight,forward,Quadruped_455,1292
456,ds_crawl,straight,forward,Quadruped_456,1501
457,ds_crawl,straight,forward,Quadruped_457,926
458,ds_crawl,straight,forward,Quadruped_458,899
459,ds_crawl,straight,forward,Quadruped_459,919
460,ds_crawl,straight,forward,Quadruped_460,1501
461,ds_crawl,straight,forward,Quadruped_461,1201
462,ds_crawl,straight,forward,Quadruped_462,1501
463,ds_crawl,straight,forward,Quadruped_463,898
464,ds_crawl,straight,forward,Quadruped_464,1397
465,ds_crawl,straight,forward,Quadruped_465,1115
466,ds_crawl,straight,forward,Quadruped_466,927
467,ds_crawl,straight,forward,Quadruped_467,1115
468,ds_crawl,straight,forward,Quadruped_468,1201
469,ds_crawl,straight,forward,Quadruped_469,1116
470,ds_crawl,straight,forward,Quadruped_470,922
471,ds_crawl,straight,forward,Quadruped_471,898
472,ds_crawl,straight,forward,Quadruped_472,1115
473,ds_crawl,straight,forward,Quadruped_473,1397
474,ds_crawl,straight,forward,Quadruped_474,906
475,ds_crawl,straight,forward,Quadruped_475,1021
476,ds_crawl,straight,forward,Quadruped_476,1022
477,ds_crawl,straight,forward,Quadruped_477,1020
478,ds_crawl,straight,forward,Quadruped_478,1292
479,ds_crawl,straight,forward,Quadruped_479,927
480,ds_crawl,straight,forward,Quadruped_480,1501
481,ds_crawl,straight,forward,Quadruped_481,928
482,ds_crawl,straight,forward,Quadruped_482,1711
483,ds_crawl,straight,forward,Quadruped_483,917
484,ds_crawl,straight,forward,Quadruped_484,898
485,ds_crawl,straight,forward,Quadruped_485,928
486,ds_crawl,straight,forward,Quadruped_486,1116
487,ds_crawl,straight,forward,Quadruped_487,898
488,ds_crawl,straight,forward,Quadruped_488,898
489,ds_crawl,straight,forward,Quadruped_489,915
490,ds_crawl,straight,forward,Quadruped_490,1292
491,ds_crawl,straight,forward,Quadruped_491,899
492,ds_crawl,straight,forward,Quadruped_492,898
493,ds_crawl,straight,forward,Quadruped_493,927
494,ds_crawl,straight,forward,Quadruped_494,903
495,ds_crawl,straight,forward,Quadruped_495,919
496,ds_crawl,straight,forward,Quadruped_496,916
497,ds_crawl,straight,forward,Quadruped_497,898
498,ds_crawl,straight,forward,Quadruped_498,1022
499,ds_crawl,straight,forward,Quadruped_499,1023
500,ds_crawl,straight,backward,Quadruped_500,1292
501,ds_crawl,straight,backward,Quadruped_501,901
502,ds_crawl,straight,backward,Quadruped_502,1021
503,ds_crawl,straight,backward,Quadruped_503,1397
504,ds_crawl,straight,backward,Quadruped_504,1617
505,ds_crawl,straight,backward,Quadruped_505,908
506,ds_crawl,straight,backward,Quadruped_506,1022
507,ds_crawl,straight,backward,Quadruped_507,1022
508,ds_crawl,straight,backward,Quadruped_508,916
509,ds_crawl,straight,backward,Quadruped_509,903
510,ds_crawl,straight,backward,Quadruped_510,898
511,ds_crawl,straight,backward,Quadruped_511,1201
512,ds_crawl,straight,backward,Quadruped_512,898
513,ds_crawl,straight,backward,Quadruped_513,898
514,ds_crawl,straight,backward,Quadruped_514,1115
515,ds_crawl,straight,backward,Quadruped_515,1601
516,ds_crawl,straight,backward,Quadruped_516,899
517,ds_crawl,straight,backward,Quadruped_517,1397
518,ds_crawl,straight,backward,Quadruped_518,1292
519,ds_crawl,straight,backward,Quadruped_519,1201
520,ds_crawl,straight,backward,Quadruped_520,1201
521,ds_crawl,straight,backward,Quadruped_521,928
522,ds_crawl,straight,backward,Quadruped_522,1711
523,ds_crawl,straight,backward,Quadruped_523,898
524,ds_crawl,straight,backward,Quadruped_524,916
525,ds_crawl,straight,backward,Quadruped_525,1397
526,ds_crawl,straight,backward,Quadruped_526,1022
527,ds_crawl,straight,backward,Quadruped_527,922
528,ds_crawl,straight,backward,Quadruped_528,1397
529,ds_crawl,straight,backward,Quadruped_529,1115
530,ds_crawl,straight,backward,Quadruped_530,1022
531,ds_crawl,straight,backward,Quadruped_531,907
532,ds_crawl,straight,backward,Quadruped_532,1711
533,ds_crawl,straight,backward,Quadruped_533,1397
534,ds_crawl,straight,backward,Quadruped_534,1292
535,ds_crawl,straight,backward,Quadruped_535,916
536,ds_crawl,straight,backward,Quadruped_536,1022
537,ds_crawl,straight,backward,Quadruped_537,927
538,ds_crawl,straight,backward,Quadruped_538,1292
539,ds_crawl,straight,backward,Quadruped_539,1292
540,ds_crawl,straight,backward,Quadruped_540,1201
541,ds_crawl,straight,backward,Quadruped_541,1501
542,ds_crawl,straight,backward,Quadruped_542,1397
543,ds_crawl,straight,backward,Quadruped_543,1115
544,ds_crawl,straight,backward,Quadruped_544,1201
545,ds_crawl,straight,backward,Quadruped_545,1397
546,ds_crawl,straight,backward,Quadruped_546,898
547,ds_crawl,straight,backward,Quadruped_547,921
548,ds_crawl,straight,backward,Quadruped_548,928
549,ds_crawl,straight,backward,Quadruped_549,898
550,ds_crawl,straight,backward,Quadruped_550,925
551,ds_crawl,straight,backward,Quadruped_551,899
552,ds_crawl,straight,backward,Quadruped_552,898
553,ds_crawl,straight,backward,Quadruped_553,898
554,ds_crawl,straight,backward,Quadruped_554,927
555,ds_crawl,straight,backward,Quadruped_555,1292
556,ds_crawl,straight,backward,Quadruped_556,1601
557,ds_crawl,straight,backward,Quadruped_557,1501
558,ds_crawl,straight,backward,Quadruped_558,926
559,ds_crawl,straight,backward,Quadruped_559,919
560,ds_crawl,straight,backward,Quadruped_560,1601
561,ds_crawl,straight,backward,Quadruped_561,898
562,ds_crawl,straight,backward,Quadruped_562,904
563,ds_crawl,straight,backward,Quadruped_563,1397
564,ds_crawl,straight,backward,Quadruped_564,1115
565,ds_crawl,straight,backward,Quadruped_565,1022
566,ds_crawl,straight,backward,Quadruped_566,921
567,ds_crawl,straight,backward,Quadruped_567,915
568,ds_crawl,straight,backward,Quadruped_568,1501
569,ds_crawl,straight,backward,Quadruped_569,1201
570,ds_crawl,straight,backward,Quadruped_570,929
571,ds_crawl,straight,backward,Quadruped_571,1601
572,ds_crawl,straight,backward,Quadruped_572,1022
573,ds_crawl,straight,backward,Quadruped_573,1201
574,ds_crawl,straight,backward,Quadruped_574,1020
575,ds_crawl,straight,backward,Quadruped_575,922
576,ds_crawl,straight,backward,Quadruped_576,1115
577,ds_crawl,straight,backward,Quadruped_577,1023
578,ds_crawl,straight,backward,Quadruped_578,1022
579,ds_crawl,straight,backward,Quadruped_579,925
580,ds_crawl,straight,backward,Quadruped_580,1019
581,ds_crawl,straight,backward,Quadruped_581,1292
582,ds_crawl,straight,backward,Quadruped_582,921
583,ds_crawl,straight,backward,Quadruped_583,1292
584,ds_crawl,straight,backward,Quadruped_584,919
585,ds_crawl,straight,backward,Quadruped_585,904
586,ds_crawl,straight,backward,Quadruped_586,1516
587,ds_crawl,straight,backward,Quadruped_587,916
588,ds_crawl,straight,backward,Quadruped_588,927
589,ds_crawl,straight,backward,Quadruped_589,928
590,ds_crawl,straight,backward,Quadruped_590,1115
591,ds_crawl,straight,backward,Quadruped_591,916
592,ds_crawl,straight,backward,Quadruped_592,1501
593,ds_crawl,straight,backward,Quadruped_593,898
594,ds_crawl,straight,backward,Quadruped_594,898
595,ds_crawl,straight,backward,Quadruped_595,1022
596,ds_crawl,straight,backward,Quadruped_596,1601
597,ds_crawl,straight,backward,Quadruped_597,1107
598,ds_crawl,straight,backward,Quadruped_598,927
599,ds_crawl,straight,backward,Quadruped_599,907
600,ds_crawl,rotate,left,Quadruped_600,936
601,ds_crawl,rotate,left,Quadruped_601,898
602,ds_crawl,rotate,left,Quadruped_602,1116
603,ds_crawl,rotate,left,Quadruped_603,898
604,ds_crawl,rotate,left,Quadruped_604,1201
605,ds_crawl,rotate,left,Quadruped_605,1292
606,ds_crawl,rotate,left,Quadruped_606,1022
607,ds_crawl,rotate,left,Quadruped_607,898
608,ds_crawl,rotate,left,Quadruped_608,1397
609,ds_crawl,rotate,left,Quadruped_609,902
610,ds_crawl,rotate,left,Quadruped_610,1397
611,ds_crawl,rotate,left,Quadruped_611,1023
612,ds_crawl,rotate,left,Quadruped_612,915
613,ds_crawl,rotate,left,Quadruped_613,1711
614,ds_crawl,rotate,left,Quadruped_614,1292
615,ds_crawl,rotate,left,Quadruped_615,901
616,ds_crawl,rotate,left,Quadruped_616,917
617,ds_crawl,rotate,left,Quadruped_617,904
618,ds_crawl,rotate,left,Quadruped_618,917
619,ds_crawl,rotate,left,Quadruped_619,1022
620,ds_crawl,rotate,left,Quadruped_620,1397
621,ds_crawl,rotate,left,Quadruped_621,1021
622,ds_crawl,rotate,left,Quadruped_622,1115
623,ds_crawl,rotate,left,Quadruped_623,1292
624,ds_crawl,rotate,left,Quadruped_624,1115
625,ds_crawl,rotate,left,Quadruped_625,898
