,gait,task,direction,id,length
98,trot,straight,forward,Quadruped_98,801
99,trot,straight,forward,Quadruped_99,898
100,trot,straight,backward,Quadruped_100,809
101,trot,straight,backward,Quadruped_101,801
102,trot,straight,backward,Quadruped_102,912
103,trot,straight,backward,Quadruped_103,801
104,trot,straight,backward,Quadruped_104,801
105,trot,straight,backward,Quadruped_105,898
106,trot,straight,backward,Quadruped_106,801
107,trot,straight,backward,Quadruped_107,801
108,trot,straight,backward,Quadruped_108,801
109,trot,straight,backward,Quadruped_109,801
110,trot,straight,backward,Quadruped_110,899
111,trot,straight,backward,Quadruped_111,801
112,trot,straight,backward,Quadruped_112,900
113,trot,straight,backward,Quadruped_113,898
114,trot,straight,backward,Quadruped_114,801
115,trot,straight,backward,Quadruped_115,898
116,trot,straight,backward,Quadruped_116,898
117,trot,straight,backward,Quadruped_117,801
118,trot,straight,backward,Quadruped_118,801
119,trot,straight,backward,Quadruped_119,909
120,trot,straight,backward,Quadruped_120,801
121,trot,straight,backward,Quadruped_121,898
122,trot,straight,backward,Quadruped_122,898
123,trot,straight,backward,Quadruped_123,801
124,trot,straight,backward,Quadruped_124,801
125,trot,straight,backward,Quadruped_125,801
126,trot,straight,backward,Quadruped_126,898
127,trot,straight,backward,Quadruped_127,898
128,trot,straight,backward,Quadruped_128,801
129,trot,straight,backward,Quadruped_129,801
130,trot,straight,backward,Quadruped_130,912
131,trot,straight,backward,Quadruped_131,898
132,trot,straight,backward,Quadruped_132,803
133,trot,straight,backward,Quadruped_133,801
134,trot,straight,backward,Quadruped_134,801
135,trot,straight,backward,Quadruped_135,801
136,trot,straight,backward,Quadruped_136,899
137,trot,straight,backward,Quadruped_137,898
138,trot,straight,backward,Quadruped_138,898
139,trot,straight,backward,Quadruped_139,801
140,trot,straight,backward,Quadruped_140,801
141,trot,straight,backward,Quadruped_141,801
142,trot,straight,backward,Quadruped_142,801
143,trot,straight,backward,Quadruped_143,801
144,trot,straight,backward,Quadruped_144,898
145,trot,straight,backward,Quadruped_145,801
146,trot,straight,backward,Quadruped_146,803
147,trot,straight,backward,Quadruped_147,801
148,trot,straight,backward,Quadruped_148,898
149,trot,straight,backward,Quadruped_149,801
150,trot,straight,backward,Quadruped_150,898
151,trot,straight,backward,Quadruped_151,801
152,trot,straight,backward,Quadruped_152,801
153,trot,straight,backward,Quadruped_153,898
154,trot,straight,backward,Quadruped_154,801
155,trot,straight,backward,Quadruped_155,899
156,trot,straight,backward,Quadruped_156,801
157,trot,straight,backward,Quadruped_157,801
158,trot,straight,backward,Quadruped_158,912
159,trot,straight,backward,Quadruped_159,898
160,trot,straight,backward,Quadruped_160,899
161,trot,straight,backward,Quadruped_161,900
162,trot,straight,backward,Quadruped_162,898
163,trot,straight,backward,Quadruped_163,801
164,trot,straight,backward,Quadruped_164,801
165,trot,straight,backward,Quadruped_165,898
166,trot,straight,backward,Quadruped_166,898
167,trot,straight,backward,Quadruped_167,801
168,trot,straight,backward,Quadruped_168,802
169,trot,straight,backward,Quadruped_169,801
170,trot,straight,backward,Quadruped_170,801
171,trot,straight,backward,Quadruped_171,801
172,trot,straight,backward,Quadruped_172,801
173,trot,straight,backward,Quadruped_173,898
174,trot,straight,backward,Quadruped_174,898
175,trot,straight,backward,Quadruped_175,801
176,trot,straight,backward,Quadruped_176,801
177,trot,straight,backward,Quadruped_177,898
178,trot,straight,backward,Quadruped_178,801
179,trot,straight,backward,Quadruped_179,801
180,trot,straight,backward,Quadruped_180,898
181,trot,straight,backward,Quadruped_181,898
182,trot,straight,backward,Quadruped_182,801
183,trot,straight,backward,Quadruped_183,801
184,trot,straight,backward,Quadruped_184,801
185,trot,straight,backward,Quadruped_185,801
186,trot,straight,backward,Quadruped_186,898
187,trot,straight,backward,Quadruped_187,899
188,trot,straight,backward,Quadruped_188,803
189,trot,straight,backward,Quadruped_189,898
190,trot,straight,backward,Quadruped_190,898
191,trot,straight,backward,Quadruped_191,801
192,trot,straight,backward,Quadruped_192,801
193,trot,straight,backward,Quadruped_193,898
194,trot,straight,backward,Quadruped_194,898
195,trot,straight,backward,Quadruped_195,801
196,trot,straight,backward,Quadruped_196,801
197,trot,straight,backward,Quadruped_197,918
198,trot,straight,backward,Quadruped_198,801
199,trot,straight,backward,Quadruped_199,898
200,trot,straight,left,Quadruped_200,809
201,trot,straight,left,Quadruped_201,801
202,trot,straight,left,Quadruped_202,912
203,trot,straight,left,Quadruped_203,898
204,trot,straight,left,Quadruped_204,801
205,trot,straight,left,Quadruped_205,708
206,trot,straight,left,Quadruped_206,898
207,trot,straight,left,Quadruped_207,801
208,trot,straight,left,Quadruped_208,801
209,trot,straight,left,Quadruped_209,898
210,trot,straight,left,Quadruped_210,898
211,trot,straight,left,Quadruped_211,898
212,trot,straight,left,Quadruped_212,801
213,trot,straight,left,Quadruped_213,898
214,trot,straight,left,Quadruped_214,801
215,trot,straight,left,Quadruped_215,919
216,trot,straight,left,Quadruped_216,801
217,trot,straight,left,Quadruped_217,898
218,trot,straight,left,Quadruped_218,909
219,trot,straight,left,Quadruped_219,801
220,trot,straight,left,Quadruped_220,802
221,trot,straight,left,Quadruped_221,708
222,trot,straight,left,Quadruped_222,801
223,trot,straight,left,Quadruped_223,801
224,trot,straight,left,Quadruped_224,911
225,trot,straight,left,Quadruped_225,909
226,trot,straight,left,Quadruped_226,801
227,trot,straight,left,Quadruped_227,801
228,trot,straight,left,Quadruped_228,898
229,trot,straight,left,Quadruped_229,801
230,trot,straight,left,Quadruped_230,898
231,trot,straight,left,Quadruped_231,900
232,trot,straight,left,Quadruped_232,898
233,trot,straight,left,Quadruped_233,898
234,trot,straight,left,Quadruped_234,898
235,trot,straight,left,Quadruped_235,898
236,trot,straight,left,Quadruped_236,899
237,trot,straight,left,Quadruped_237,801
238,trot,straight,left,Quadruped_238,801
239,trot,straight,left,Quadruped_239,801
240,trot,straight,left,Quadruped_240,708
241,trot,straight,left,Quadruped_241,801
242,trot,straight,left,Quadruped_242,898
243,trot,straight,left,Quadruped_243,801
244,trot,straight,left,Quadruped_244,801
245,trot,straight,left,Quadruped_245,801
246,trot,straight,left,Quadruped_246,899
247,trot,straight,left,Quadruped_247,801
248,trot,straight,left,Quadruped_248,898
249,trot,straight,left,Quadruped_249,898
250,trot,straight,left,Quadruped_250,801
251,trot,straight,left,Quadruped_251,801
252,trot,straight,left,Quadruped_252,803
253,trot,straight,left,Quadruped_253,801
254,trot,straight,left,Quadruped_254,898
255,trot,straight,left,Quadruped_255,708
256,trot,straight,left,Quadruped_256,911
257,trot,straight,left,Quadruped_257,911
258,trot,straight,left,Quadruped_258,909
259,trot,straight,left,Quadruped_259,898
260,trot,straight,left,Quadruped_260,803
261,trot,straight,left,Quadruped_261,801
262,trot,straight,left,Quadruped_262,801
263,trot,straight,left,Quadruped_263,801
264,trot,straight,left,Quadruped_264,801
265,trot,straight,left,Quadruped_265,898
266,trot,straight,left,Quadruped_266,802
267,trot,straight,left,Quadruped_267,801
268,trot,straight,left,Quadruped_268,898
269,trot,straight,left,Quadruped_269,899
270,trot,straight,left,Quadruped_270,898
271,trot,straight,left,Quadruped_271,898
272,trot,straight,left,Quadruped_272,801
273,trot,straight,left,Quadruped_273,898
274,trot,straight,left,Quadruped_274,898
275,trot,straight,left,Quadruped_275,708
276,trot,straight,left,Quadruped_276,801
277,trot,straight,left,Quadruped_277,899
278,trot,straight,left,Quadruped_278,802
279,trot,straight,left,Quadruped_279,802
280,trot,straight,left,Quadruped_280,912
281,trot,straight,left,Quadruped_281,801
282,trot,straight,left,Quadruped_282,801
283,trot,straight,left,Quadruped_283,898
284,trot,straight,left,Quadruped_284,801
285,trot,straight,left,Quadruped_285,898
286,trot,straight,left,Quadruped_286,802
287,trot,straight,left,Quadruped_287,898
288,trot,straight,left,Quadruped_288,801
289,trot,straight,left,Quadruped_289,708
290,trot,straight,left,Quadruped_290,898
291,trot,straight,left,Quadruped_291,909
292,trot,straight,left,Quadruped_292,898
293,trot,straight,left,Quadruped_293,801
294,trot,straight,left,Quadruped_294,898
295,trot,straight,left,Quadruped_295,801
296,trot,straight,left,Quadruped_296,898
297,trot,straight,left,Quadruped_297,898
298,trot,straight,left,Quadruped_298,801
299,trot,straight,left,Quadruped_299,801
300,trot,straight,right,Quadruped_300,809
301,trot,straight,right,Quadruped_301,801
302,trot,straight,right,Quadruped_302,801
303,trot,straight,right,Quadruped_303,898
304,trot,straight,right,Quadruped_304,801
305,trot,straight,right,Quadruped_305,898
306,trot,straight,right,Quadruped_306,899
307,trot,straight,right,Quadruped_307,801
308,trot,straight,right,Quadruped_308,801
309,trot,straight,right,Quadruped_309,707
310,trot,straight,right,Quadruped_310,801
311,trot,straight,right,Quadruped_311,912
312,trot,straight,right,Quadruped_312,803
313,trot,straight,right,Quadruped_313,801
314,trot,straight,right,Quadruped_314,801
315,trot,straight,right,Quadruped_315,801
316,trot,straight,right,Quadruped_316,898
317,trot,straight,right,Quadruped_317,898
318,trot,straight,right,Quadruped_318,801
319,trot,straight,right,Quadruped_319,802
320,trot,straight,right,Quadruped_320,919
321,trot,straight,right,Quadruped_321,898
322,trot,straight,right,Quadruped_322,912
323,trot,straight,right,Quadruped_323,801
324,trot,straight,right,Quadruped_324,801
325,trot,straight,right,Quadruped_325,911
326,trot,straight,right,Quadruped_326,898
327,trot,straight,right,Quadruped_327,898
328,trot,straight,right,Quadruped_328,909
329,trot,straight,right,Quadruped_329,898
330,trot,straight,right,Quadruped_330,801
331,trot,straight,right,Quadruped_331,909
332,trot,straight,right,Quadruped_332,801
333,trot,straight,right,Quadruped_333,898
334,trot,straight,right,Quadruped_334,801
335,trot,straight,right,Quadruped_335,801
336,trot,straight,right,Quadruped_336,801
337,trot,straight,right,Quadruped_337,909
338,trot,straight,right,Quadruped_338,801
339,trot,straight,right,Quadruped_339,801
340,trot,straight,right,Quadruped_340,898
341,trot,straight,right,Quadruped_341,801
342,trot,straight,right,Quadruped_342,911
343,trot,straight,right,Quadruped_343,898
344,trot,straight,right,Quadruped_344,919
345,trot,straight,right,Quadruped_345,708
346,trot,straight,right,Quadruped_346,898
347,trot,straight,right,Quadruped_347,898
348,trot,straight,right,Quadruped_348,898
349,trot,straight,right,Quadruped_349,801
350,trot,straight,right,Quadruped_350,898
351,trot,straight,right,Quadruped_351,909
352,trot,straight,right,Quadruped_352,801
353,trot,straight,right,Quadruped_353,801
354,trot,straight,right,Quadruped_354,898
355,trot,straight,right,Quadruped_355,898
356,trot,straight,right,Quadruped_356,898
357,trot,straight,right,Quadruped_357,898
358,trot,straight,right,Quadruped_358,801
359,trot,straight,right,Quadruped_359,910
360,trot,straight,right,Quadruped_360,898
361,trot,straight,right,Quadruped_361,708
362,trot,straight,right,Quadruped_362,801
363,trot,straight,right,Quadruped_363,801
364,trot,straight,right,Quadruped_364,911
365,trot,straight,right,Quadruped_365,708
366,trot,straight,right,Quadruped_366,708
367,trot,straight,right,Quadruped_367,920
368,trot,straight,right,Quadruped_368,801
369,trot,straight,right,Quadruped_369,708
370,trot,straight,right,Quadruped_370,801
371,trot,straight,right,Quadruped_371,898
372,trot,straight,right,Quadruped_372,708
373,trot,straight,right,Quadruped_373,898
374,trot,straight,right,Quadruped_374,802
375,trot,straight,right,Quadruped_375,918
376,trot,straight,right,Quadruped_376,898
377,trot,straight,right,Quadruped_377,898
378,trot,straight,right,Quadruped_378,898
379,trot,straight,right,Quadruped_379,919
380,trot,straight,right,Quadruped_380,802
381,trot,straight,right,Quadruped_381,898
382,trot,straight,right,Quadruped_382,898
383,trot,straight,right,Quadruped_383,708
384,trot,straight,right,Quadruped_384,898
385,trot,straight,right,Quadruped_385,898
386,trot,straight,right,Quadruped_386,801
387,trot,straight,right,Quadruped_387,801
388,trot,straight,right,Quadruped_388,898
389,trot,straight,right,Quadruped_389,801
390,trot,straight,right,Quadruped_390,801
391,trot,straight,right,Quadruped_391,708
392,trot,straight,right,Quadruped_392,801
393,trot,straight,right,Quadruped_393,801
394,trot,straight,right,Quadruped_394,801
395,trot,straight,right,Quadruped_395,898
396,trot,straight,right,Quadruped_396,801
397,trot,straight,right,Quadruped_397,709
398,trot,straight,right,Quadruped_398,801
399,trot,straight,right,Quadruped_399,801
400,trot,turn,left,Quadruped_400,809
401,trot,turn,left,Quadruped_401,801
402,trot,turn,left,Quadruped_402,708
403,trot,turn,left,Quadruped_403,802
404,trot,turn,left,Quadruped_404,801
405,trot,turn,left,Quadruped_405,911
406,trot,turn,left,Quadruped_406,801
407,trot,turn,left,Quadruped_407,899
408,trot,turn,left,Quadruped_408,899
409,trot,turn,left,Quadruped_409,898
410,trot,turn,left,Quadruped_410,898
411,trot,turn,left,Quadruped_411,898
412,trot,turn,left,Quadruped_412,898
413,trot,turn,left,Quadruped_413,801
414,trot,turn,left,Quadruped_414,898
415,trot,turn,left,Quadruped_415,801
416,trot,turn,left,Quadruped_416,919
417,trot,turn,left,Quadruped_417,801
418,trot,turn,left,Quadruped_418,898
419,trot,turn,left,Quadruped_419,899
420,trot,turn,left,Quadruped_420,801
421,trot,turn,left,Quadruped_421,801
422,trot,turn,left,Quadruped_422,801
423,trot,turn,left,Quadruped_423,801
424,trot,turn,left,Quadruped_424,803
425,trot,turn,left,Quadruped_425,801
426,trot,turn,left,Quadruped_426,802
427,trot,turn,left,Quadruped_427,898
428,trot,turn,left,Quadruped_428,801
429,trot,turn,left,Quadruped_429,898
430,trot,turn,left,Quadruped_430,802
431,trot,turn,left,Quadruped_431,898
432,trot,turn,left,Quadruped_432,898
433,trot,turn,left,Quadruped_433,898
434,trot,turn,left,Quadruped_434,802
435,trot,turn,left,Quadruped_435,898
436,trot,turn,left,Quadruped_436,802
437,trot,turn,left,Quadruped_437,802
438,trot,turn,left,Quadruped_438,802
439,trot,turn,left,Quadruped_439,898
440,trot,turn,left,Quadruped_440,898
441,trot,turn,left,Quadruped_441,801
442,trot,turn,left,Quadruped_442,898
443,trot,turn,left,Quadruped_443,803
444,trot,turn,left,Quadruped_444,910
445,trot,turn,left,Quadruped_445,708
446,trot,turn,left,Quadruped_446,801
447,trot,turn,left,Quadruped_447,801
448,trot,turn,left,Quadruped_448,898
449,trot,turn,left,Quadruped_449,801
450,trot,turn,left,Quadruped_450,801
451,trot,turn,left,Quadruped_451,801
452,trot,turn,left,Quadruped_452,708
453,trot,turn,left,Quadruped_453,911
454,trot,turn,left,Quadruped_454,801
455,trot,turn,left,Quadruped_455,801
456,trot,turn,left,Quadruped_456,708
457,trot,turn,left,Quadruped_457,801
458,trot,turn,left,Quadruped_458,801
459,trot,turn,left,Quadruped_459,900
460,trot,turn,left,Quadruped_460,898
461,trot,turn,left,Quadruped_461,801
462,trot,turn,left,Quadruped_462,914
463,trot,turn,left,Quadruped_463,708
464,trot,turn,left,Quadruped_464,801
465,trot,turn,left,Quadruped_465,898
466,trot,turn,left,Quadruped_466,914
467,trot,turn,left,Quadruped_467,801
468,trot,turn,left,Quadruped_468,898
469,trot,turn,left,Quadruped_469,898
470,trot,turn,left,Quadruped_470,919
471,trot,turn,left,Quadruped_471,708
472,trot,turn,left,Quadruped_472,801
473,trot,turn,left,Quadruped_473,909
474,trot,turn,left,Quadruped_474,803
475,trot,turn,left,Quadruped_475,801
476,trot,turn,left,Quadruped_476,801
477,trot,turn,left,Quadruped_477,898
478,trot,turn,left,Quadruped_478,898
479,trot,turn,left,Quadruped_479,801
480,trot,turn,left,Quadruped_480,708
481,trot,turn,left,Quadruped_481,801
482,trot,turn,left,Quadruped_482,801
483,trot,turn,left,Quadruped_483,801
484,trot,turn,left,Quadruped_484,801
485,trot,turn,left,Quadruped_485,801
486,trot,turn,left,Quadruped_486,801
487,trot,turn,left,Quadruped_487,708
488,trot,turn,left,Quadruped_488,801
489,trot,turn,left,Quadruped_489,801
490,trot,turn,left,Quadruped_490,898
491,trot,turn,left,Quadruped_491,898
492,trot,turn,left,Quadruped_492,898
493,trot,turn,left,Quadruped_493,801
494,trot,turn,left,Quadruped_494,801
495,trot,turn,left,Quadruped_495,898
496,trot,turn,left,Quadruped_496,898
497,trot,turn,left,Quadruped_497,909
498,trot,turn,left,Quadruped_498,898
499,trot,turn,left,Quadruped_499,801
500,trot,turn,right,Quadruped_500,809
501,trot,turn,right,Quadruped_501,898
502,trot,turn,right,Quadruped_502,801
503,trot,turn,right,Quadruped_503,801
504,trot,turn,right,Quadruped_504,919
505,trot,turn,right,Quadruped_505,898
506,trot,turn,right,Quadruped_506,801
507,trot,turn,right,Quadruped_507,801
508,trot,turn,right,Quadruped_508,898
509,trot,turn,right,Quadruped_509,801
510,trot,turn,right,Quadruped_510,801
511,trot,turn,right,Quadruped_511,801
512,trot,turn,right,Quadruped_512,801
513,trot,turn,right,Quadruped_513,898
514,trot,turn,right,Quadruped_514,911
515,trot,turn,right,Quadruped_515,801
516,trot,turn,right,Quadruped_516,801
517,trot,turn,right,Quadruped_517,801
518,trot,turn,right,Quadruped_518,801
519,trot,turn,right,Quadruped_519,801
520,trot,turn,right,Quadruped_520,801
521,trot,turn,right,Quadruped_521,801
522,trot,turn,right,Quadruped_522,898
523,trot,turn,right,Quadruped_523,708
524,trot,turn,right,Quadruped_524,898
525,trot,turn,right,Quadruped_525,801
526,trot,turn,right,Quadruped_526,900
527,trot,turn,right,Quadruped_527,801
528,trot,turn,right,Quadruped_528,898
529,trot,turn,right,Quadruped_529,898
530,trot,turn,right,Quadruped_530,898
531,trot,turn,right,Quadruped_531,801
532,trot,turn,right,Quadruped_532,801
533,trot,turn,right,Quadruped_533,898
534,trot,turn,right,Quadruped_534,898
535,trot,turn,right,Quadruped_535,898
536,trot,turn,right,Quadruped_536,801
537,trot,turn,right,Quadruped_537,802
538,trot,turn,right,Quadruped_538,909
539,trot,turn,right,Quadruped_539,708
540,trot,turn,right,Quadruped_540,801
541,trot,turn,right,Quadruped_541,898
542,trot,turn,right,Quadruped_542,909
543,trot,turn,right,Quadruped_543,898
544,trot,turn,right,Quadruped_544,898
545,trot,turn,right,Quadruped_545,898
546,trot,turn,right,Quadruped_546,898
547,trot,turn,right,Quadruped_547,801
548,trot,turn,right,Quadruped_548,802
549,trot,turn,right,Quadruped_549,801
550,trot,turn,right,Quadruped_550,802
551,trot,turn,right,Quadruped_551,898
552,trot,turn,right,Quadruped_552,898
553,trot,turn,right,Quadruped_553,801
554,trot,turn,right,Quadruped_554,898
555,trot,turn,right,Quadruped_555,898
556,trot,turn,right,Quadruped_556,801
557,trot,turn,right,Quadruped_557,898
558,trot,turn,right,Quadruped_558,911
559,trot,turn,right,Quadruped_559,801
560,trot,turn,right,Quadruped_560,913
561,trot,turn,right,Quadruped_561,898
562,trot,turn,right,Quadruped_562,801
563,trot,turn,right,Quadruped_563,898
564,trot,turn,right,Quadruped_564,898
565,trot,turn,right,Quadruped_565,801
566,trot,turn,right,Quadruped_566,801
567,trot,turn,right,Quadruped_567,801
568,trot,turn,right,Quadruped_568,900
569,trot,turn,right,Quadruped_569,898
570,trot,turn,right,Quadruped_570,898
571,trot,turn,right,Quadruped_571,801
572,trot,turn,right,Quadruped_572,898
573,trot,turn,right,Quadruped_573,909
574,trot,turn,right,Quadruped_574,801
575,trot,turn,right,Quadruped_575,898
576,trot,turn,right,Quadruped_576,900
577,trot,turn,right,Quadruped_577,803
578,trot,turn,right,Quadruped_578,801
579,trot,turn,right,Quadruped_579,801
580,trot,turn,right,Quadruped_580,801
581,trot,turn,right,Quadruped_581,898
582,trot,turn,right,Quadruped_582,912
583,trot,turn,right,Quadruped_583,898
584,trot,turn,right,Quadruped_584,899
585,trot,turn,right,Quadruped_585,708
586,trot,turn,right,Quadruped_586,801
587,trot,turn,right,Quadruped_587,801
588,trot,turn,right,Quadruped_588,899
589,trot,turn,right,Quadruped_589,708
590,trot,turn,right,Quadruped_590,898
591,trot,turn,right,Quadruped_591,898
592,trot,turn,right,Quadruped_592,701
593,trot,turn,right,Quadruped_593,898
594,trot,turn,right,Quadruped_594,801
595,trot,turn,right,Quadruped_595,898
596,trot,turn,right,Quadruped_596,801
597,trot,turn,right,Quadruped_597,898
598,trot,turn,right,Quadruped_598,913
599,trot,turn,right,Quadruped_599,803
600,ds_crawl,straight,forward,Quadruped_600,1126
601,ds_crawl,straight,forward,Quadruped_601,898
602,ds_crawl,straight,forward,Quadruped_602,899
603,ds_crawl,straight,forward,Quadruped_603,1115
604,ds_crawl,straight,forward,Quadruped_604,927
605,ds_crawl,straight,forward,Quadruped_605,916
606,ds_crawl,straight,forward,Quadruped_606,1115
607,ds_crawl,straight,forward,Quadruped_607,925
608,ds_crawl,straight,forward,Quadruped_608,902
609,ds_crawl,straight,forward,Quadruped_609,898
610,ds_crawl,straight,forward,Quadruped_610,926
611,ds_crawl,straight,forward,Quadruped_611,900
612,ds_crawl,straight,forward,Quadruped_612,927
613,ds_crawl,straight,forward,Quadruped_613,901
614,ds_crawl,straight,forward,Quadruped_614,1109
615,ds_crawl,straight,forward,Quadruped_615,1397
616,ds_crawl,straight,forward,Quadruped_616,922
617,ds_crawl,straight,forward,Quadruped_617,927
618,ds_crawl,straight,forward,Quadruped_618,1021
619,ds_crawl,straight,forward,Quadruped_619,1292
620,ds_crawl,straight,forward,Quadruped_620,926
621,ds_crawl,straight,forward,Quadruped_621,898
622,ds_crawl,straight,forward,Quadruped_622,1020
623,ds_crawl,straight,forward,Quadruped_623,898
624,ds_crawl,straight,forward,Quadruped_624,1115
625,ds_crawl,straight,forward,Quadruped_625,1292
626,ds_crawl,straight,forward,Quadruped_626,1201
627,ds_crawl,straight,forward,Quadruped_627,916
628,ds_crawl,straight,forward,Quadruped_628,916
629,ds_crawl,straight,forward,Quadruped_629,919
630,ds_crawl,straight,forward,Quadruped_630,1617
631,ds_crawl,straight,forward,Quadruped_631,1397
632,ds_crawl,straight,forward,Quadruped_632,920
633,ds_crawl,straight,forward,Quadruped_633,898
634,ds_crawl,straight,forward,Quadruped_634,898
635,ds_crawl,straight,forward,Quadruped_635,1501
636,ds_crawl,straight,forward,Quadruped_636,1501
637,ds_crawl,straight,forward,Quadruped_637,1022
638,ds_crawl,straight,forward,Quadruped_638,1022
639,ds_crawl,straight,forward,Quadruped_639,1201
640,ds_crawl,straight,forward,Quadruped_640,1501
641,ds_crawl,straight,forward,Quadruped_641,904
642,ds_crawl,straight,forward,Quadruped_642,898
643,ds_crawl,straight,forward,Quadruped_643,1292
644,ds_crawl,straight,forward,Quadruped_644,916
645,ds_crawl,straight,forward,Quadruped_645,898
646,ds_crawl,straight,forward,Quadruped_646,1292
647,ds_crawl,straight,forward,Quadruped_647,1292
648,ds_crawl,straight,forward,Quadruped_648,917
649,ds_crawl,straight,forward,Quadruped_649,929
650,ds_crawl,straight,forward,Quadruped_650,1397
651,ds_crawl,straight,forward,Quadruped_651,1292
652,ds_crawl,straight,forward,Quadruped_652,898
653,ds_crawl,straight,forward,Quadruped_653,1022
654,ds_crawl,straight,forward,Quadruped_654,1501
655,ds_crawl,straight,forward,Quadruped_655,1292
656,ds_crawl,straight,forward,Quadruped_656,1501
657,ds_crawl,straight,forward,Quadruped_657,926
658,ds_crawl,straight,forward,Quadruped_658,899
659,ds_crawl,straight,forward,Quadruped_659,919
660,ds_crawl,straight,forward,Quadruped_660,1501
661,ds_crawl,straight,forward,Quadruped_661,1201
662,ds_crawl,straight,forward,Quadruped_662,1501
663,ds_crawl,straight,forward,Quadruped_663,898
664,ds_crawl,straight,forward,Quadruped_664,1397
665,ds_crawl,straight,forward,Quadruped_665,1115
666,ds_crawl,straight,forward,Quadruped_666,927
667,ds_crawl,straight,forward,Quadruped_667,1115
668,ds_crawl,straight,forward,Quadruped_668,1201
